Product code	Product label	Turkey's imports from Belgium-Value in 2001	Turkey's imports from Belgium-Value in 2002	Turkey's imports from Belgium-Value in 2003	Turkey's imports from Belgium-Value in 2004	Turkey's imports from Belgium-Value in 2005	Turkey's imports from Belgium-Value in 2006	Turkey's imports from Belgium-Value in 2007	Turkey's imports from Belgium-Value in 2008	Turkey's imports from Belgium-Value in 2009	Turkey's imports from Belgium-Value in 2010	Turkey's imports from Belgium-Value in 2011	Turkey's imports from Belgium-Value in 2012	Turkey's imports from Belgium-Value in 2013	Turkey's imports from Belgium-Value in 2014	Turkey's imports from Belgium-Value in 2015	Turkey's imports from Belgium-Value in 2016	Turkey's imports from Belgium-Value in 2017	Belgium's exports to world- 	Belgium's exports to world-Value in 2001	Belgium's exports to world-Value in 2002	Belgium's exports to world-Value in 2003	Belgium's exports to world-Value in 2004	Belgium's exports to world-Value in 2005	Belgium's exports to world-Value in 2006	Belgium's exports to world-Value in 2007	Belgium's exports to world-Value in 2008	Belgium's exports to world-Value in 2009	Belgium's exports to world-Value in 2010	Belgium's exports to world-Value in 2011	Belgium's exports to world-Value in 2012	Belgium's exports to world-Value in 2013	Belgium's exports to world-Value in 2014	Belgium's exports to world-Value in 2015	Belgium's exports to world-Value in 2016	Belgium's exports to world-Value in 2017	Turkey's imports from world- 	Turkey's imports from world-Value in 2001	Turkey's imports from world-Value in 2002	Turkey's imports from world-Value in 2003	Turkey's imports from world-Value in 2004	Turkey's imports from world-Value in 2005	Turkey's imports from world-Value in 2006	Turkey's imports from world-Value in 2007	Turkey's imports from world-Value in 2008	Turkey's imports from world-Value in 2009	Turkey's imports from world-Value in 2010	Turkey's imports from world-Value in 2011	Turkey's imports from world-Value in 2012	Turkey's imports from world-Value in 2013	Turkey's imports from world-Value in 2014	Turkey's imports from world-Value in 2015	Turkey's imports from world-Value in 2016	Turkey's imports from world-Value in 2017	
6804	"Millstones, grindstones, grinding wheels and the like, without frameworks, for milling, grinding, ..."	455	370	422	589	499	631	493	428	173	304	477	486	252	534	270	297	123		29611	28115	33260	38261	33312	33244	35774	36810	25420	29877	35734	32864	40203	42405	33895	39481	45059		10425	13070	16514	23966	26116	28939	43968	43260	23030	40755	56644	60139	65910	70280	70788	70023	68477	
1518	"Animal or vegetable fats and oils and their fractions, boiled, oxidised, dehydrated, sulphurised, ..."	0	80	0	0	10	0	0	8	22	18	401	77	0	0	252	16	124		26032	26498	37580	41519	29426	29188	32537	29454	23282	25584	50033	65213	79512	78223	65878	91607	95722		848	1561	1979	2761	3237	4112	5685	8593	7840	9795	15175	13163	14939	15797	11143	7534	8529	
5902	"Tyre cord fabric of high-tenacity yarn of nylon or other polyamides, polyesters or viscose ..."	9471	15	32	45	94	405	163	298	140	82	309	113	80	68	40	107	124		13040	12961	14359	19402	25831	23104	33157	35117	19180	22920	28409	29014	26186	14404	6248	5172	6569		17539	14650	14449	11909	15272	17284	29288	42537	36821	55474	67519	51533	49676	60681	50422	43163	47443	
7009	"Glass mirrors, whether or not framed, incl. rear-view mirrors (excluding optical mirrors, optically ..."	17	292	74	112	145	525	490	138	98	100	148	208	77	107	112	130	126		95249	92234	102281	115852	120863	120833	141193	160644	124088	120812	122980	104696	126779	112076	90000	92206	117695		7382	10611	18132	32640	34198	40089	48102	52064	36053	51508	64755	57131	64141	72985	65269	58065	64948	
8465	"Machine tools, incl. machines for nailing, stapling, glueing or otherwise assembling, for working ..."	53	129	220	297	667	39	387	182	134	320	1016	267	315	259	917	245	131		48070	62027	66578	78649	75202	82627	104494	98532	65419	63288	77806	71235	78289	68719	65669	79605	75519		23583	32689	71177	100824	101878	148257	123752	186109	78288	91880	187647	121555	138913	147773	96680	74608	67730	
7404	"Waste and scrap, of copper (excluding ingots or other similar unwrought shapes, of remelted ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	159	131		90411	88123	119603	199547	259382	422262	501609	490410	250395	460949	687252	610461	548254	413128	296408	282315	401393		7170	8760	41489	80336	29229	34884	17301	6011	3976	25115	44063	23015	17780	56024	43785	72101	116500	
4806	"Vegetable parchment, greaseproof papers, tracing papers and glassine and other glazed transparent ..."	715	866	835	757	16	58	132	192	37	16	10	81	191	72	41	68	134		30590	28372	25904	14621	4495	12103	7226	5984	13065	10794	12954	12611	13570	31393	36272	55453	67887		6129	8957	9844	11318	12011	13756	17458	19982	21244	27191	33309	27730	29991	31994	30905	29356	33438	
6902	"Refractory bricks, blocks, tiles and similar refractory ceramic constructional goods (excluding ..."	37	96	362	422	400	2822	1613	2974	386	171	257	1381	412	2866	519	45	134		30012	39724	36809	47178	35558	43380	45029	67173	42484	28119	43235	40426	35711	33649	36978	23090	22185		16733	37124	27593	36134	43931	85795	78570	97577	45326	57137	78409	102439	80835	85651	83953	51326	59099	
8202	"Handsaws, with working parts of base metal (excluding power-operated saws); blades for saws ..."	327	370	219	127	123	64	73	59	15	2	27	108	230	181	55	118	134		82427	74144	85514	107307	100745	94924	103644	109656	63883	74007	88673	90251	107404	104650	87190	87441	98499		9944	15790	19960	30324	35615	40669	48975	50568	38690	62311	73225	68091	76707	72920	57490	49970	51798	
6103	"Men's or boys' suits, ensembles, jackets, blazers, trousers, bib and brace overalls, breeches ..."	5	26	35	98	48	90	238	2	52	60	255	461	178	51	30	73	138		23306	23070	48637	84173	87817	101682	114614	150785	140922	137339	181362	187696	299686	321694	347304	408788	469498		2688	1707	2802	3217	4228	5773	8184	14545	13705	24437	23809	22276	30541	34391	35799	41947	44759	
8434	"Milking machines and dairy machinery (excluding refrigerating or heat treatment equipment, ..."	18	0	47	1	71	25	142	315	231	29	306	697	1978	268	79	48	139		19918	27008	22610	16638	35042	42690	68561	94753	64412	56714	75192	82262	87977	70099	24240	31644	22325		3806	3838	6140	9618	14304	11230	24563	21453	11312	27888	44857	35811	28183	49852	21474	23282	13229	
9607	"Slide fasteners and parts thereof"	92	82	78	118	87	181	242	303	76	13	23	33	68	51	43	94	141		23781	22449	28268	24010	21258	19066	21931	22388	17367	18564	20596	16752	18343	24285	26193	36100	31585		27526	44017	57386	65182	63606	71695	85311	64770	49749	71160	71059	71632	75817	79726	64263	64713	71921	
8521	"Video recording or reproducing apparatus, whether or not incorporating a video tuner (excluding ..."	1021	849	60	6	0	0	277	1317	0	166	5	7	21	23	2	0	145		224907	316841	263458	363739	367334	299830	434280	473973	385450	252070	209800	167678	174149	121533	98067	97282	98034		18029	27723	57323	50370	62043	61333	93003	74678	59495	69525	54755	45434	41357	36054	37583	30679	28312	
7228	"Other bars and rods of alloy steel other than stainless, angles, shapes and sections of alloy ..."	23	45	8	68	94	231	250	611	107	137	257	133	88	160	95	181	145		38243	32011	37403	74283	146210	205795	443934	549708	142538	201055	380399	240846	182738	206393	187801	176387	245589		22107	32343	53734	85482	131027	133505	187977	227412	131601	185472	286206	229993	220035	218073	220520	192971	188789	
5605	"Metallised yarn, whether or not gimped, being textile yarn, or strip or the like of heading ..."	3	0	8	8	86	117	32	489	236	117	186	89	23	115	218	107	146		7756	6003	8738	10858	21285	25877	30677	29560	18619	21129	21475	16752	28513	22866	8900	19372	17021		3581	2672	2758	3420	4550	8279	12517	9680	5370	7009	7372	10217	19591	19015	19476	6891	7755	
3801	"Artificial graphite; colloidal or semi-colloidal graphite; preparations based on graphite or ..."	0	0	6	0	9	0	61	466	0	0	21	68	50	35	29	34	146		11786	10561	14497	15060	18771	16002	19614	28544	17483	18252	34924	17636	9150	25655	20198	24415	28350		3111	3520	5494	6439	7908	10091	14667	18328	10200	15727	26013	18033	18374	20511	20932	19530	24944	
6305	"Sacks and bags, of a kind used for the packing of goods, of all types of textile materials"	15	22	56	18	103	63	310	152	37	3	5	1	22	7	4	11	146		27672	29992	36852	45304	47484	46412	55607	74305	57589	64223	87333	89101	104495	101364	94993	117001	106266		3535	4438	9651	9236	10023	10531	13147	15311	8868	12474	8951	8528	11732	10441	9984	10717	6539	
6805	"Natural or artificial abrasive powder or grain, on a base of textile material, paper, paperboard ..."	5	2	1	2	3	6	56	131	60	175	140	21	106	210	120	37	148		12058	16263	19014	30260	50939	57092	72227	85894	77886	83339	88174	91880	111324	112863	108222	114293	127150		12376	18053	24369	31928	37964	41500	44776	49130	33912	45782	55126	51751	56293	62817	51390	47791	52266	
0701	"Potatoes, fresh or chilled"	0	0	0	4	0	0	0	0	0	0	0	133	27	138	313	253	149		102198	99822	118442	150744	120375	162774	177530	154560	151509	151999	181998	163965	259053	197634	160858	210198	209898		821	5765	5221	5857	7693	12969	17043	13304	8059	16955	21660	16467	7880	21744	28562	20264	11285	
5309	"Woven fabrics of flax"	228	372	363	584	300	188	195	229	130	131	822	109	246	156	137	296	154		65689	69341	81195	85827	78343	77557	82317	80082	57090	66159	72090	63841	85475	82318	68185	69750	67081		20224	28802	46849	64362	70247	66428	58006	44229	25845	26902	31152	34190	36720	29815	20794	18953	20483	
8908	"Vessels and other floating structures for breaking up"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	157		215	56	44	169	39	286	1844	66	3543	76	4899	98	69	370	386	13	30		9205	17599	19442	24424	23767	23889	37639	52728	54493	112792	207713	286959	253837	198953	154100	109615	195749	
7312	"Stranded wire, ropes, cables, plaited bands, slings and the like, of iron or steel (excluding ..."	1412	75	342	1022	934	197	852	774	646	408	259	709	353	415	320	350	157		27591	30057	31710	47914	49384	49415	78627	76065	66247	65191	65365	48012	63870	75662	52781	49524	50910		11100	11130	14116	17073	27825	32070	45955	55921	49159	55707	63034	55888	70622	88029	114475	67653	88222	
2803	"Carbon "carbon blacks and other forms of carbon", n.e.s."	50	1	5	5	43	8	61	145	170	390	676	476	626	574	169	129	158		15399	15744	20973	28597	4968	18455	15667	11776	0	0	0	0	0	216951	180175	158188	168241		26977	36314	53142	68194	84855	97119	128944	180743	129465	202357	299568	258980	261042	254319	173622	142263	202823	
8511	"Electrical ignition or starting equipment of a kind used for spark-ignition or compression-ignition ..."	634	410	592	6861	10165	6149	826	1855	1687	998	1687	2075	350	101	186	177	159		83541	156648	184041	221163	227735	279316	299522	291935	240181	239997	254376	226292	261956	259166	266702	287338	254472		50317	73518	98658	142607	155038	158219	172056	197509	157887	201164	247675	229994	229961	222596	221264	231753	260472	
2402	"Cigars, cheroots, cigarillos and cigarettes of tobacco or of tobacco substitutes"	0	0	5	0	0	0	0	0	253	191	211	0	0	23	20	101	167		301575	328233	363659	358958	292707	305828	408180	487392	458856	464147	568014	518880	538761	425497	355491	343951	423210		7	84	11	7	13	15	323	446	1581	1454	2926	326	1692	1339	1754	407	1088	
8709	"Works trucks, self-propelled, not fitted with lifting or handling equipment, of the type used ..."	13	1	0	8	0	2	0	0	0	0	914	545	0	2	11	1	168		10199	9259	7991	11135	11492	10698	11907	15797	12904	16547	15269	21348	16660	34096	13710	14901	30133		1456	1831	1683	7278	3662	5230	9833	11371	4665	10723	11420	16834	14606	12901	24886	14819	10119	
9403	"Furniture and parts thereof, n.e.s. (excluding seats and medical, surgical, dental or veterinary ..."	640	408	229	432	400	673	780	647	593	707	598	636	725	414	874	397	171		859634	873490	974850	1086172	1070378	1046935	1216708	1349299	1064710	973043	1013845	873149	900851	838470	734841	736311	788325		62129	54212	57222	100180	139772	211370	285679	305919	208278	242083	348733	289724	374673	352095	305812	212004	207108	
7320	"Springs and leaves for springs, of iron or steel (excluding clock and watch springs, springs ..."	73	222	126	188	251	193	217	225	131	192	238	335	323	485	316	195	171		53507	54577	66124	83631	93515	95812	118617	135134	97443	114127	146472	118906	142857	134334	121735	125369	150222		12974	18755	24526	46143	50468	56852	79865	82444	59133	70218	87420	75457	85232	75316	79498	85614	83696	
9404	"Mattress supports (excluding spring interiors for seats); articles of bedding and similar furnishing, ..."	38	48	140	77	121	87	248	215	76	95	293	171	523	253	185	129	171		287528	303433	362010	366283	368355	361588	432983	481357	424839	412128	431921	399866	437581	416015	351778	372508	401627		3434	2776	6541	12895	22284	34360	39058	45356	36089	63825	94937	90406	116099	127363	88189	59222	57701	
6110	"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted (excluding ..."	169	92	120	333	126	267	576	408	384	284	266	182	381	445	288	211	175		409574	459646	557887	625241	670813	687774	837803	1013313	894946	758152	907480	728704	888272	881121	818249	882216	937657		35036	34540	54079	81762	108293	159274	218929	297787	320188	414367	399973	276508	323646	312062	233485	195680	184017	
3810	"Pickling preparations for metal surfaces; fluxes and other auxiliary preparations for soldering, ..."	140	313	375	559	678	593	342	158	117	116	223	146	208	215	206	165	177		14946	16526	21806	26873	27432	31255	37296	46654	28922	39769	50464	46448	53164	44773	35524	31679	38958		4598	5957	8452	9087	11383	13270	17481	17330	16073	17914	17654	16412	19111	16622	17621	16426	16621	
4702	"Chemical wood pulp, dissolving grades"	9	16	44	107	149	171	154	175	159	103	83	69	156	333	332	524	178		15435	10130	16382	26020	30512	34682	63748	86481	54329	34966	57228	96789	93231	66469	38500	28617	56939		780	424	648	2756	6481	5058	3599	6147	979	1388	756	747	609	829	798	764	465	
5602	"Felt, whether or not impregnated, coated, covered or laminated, n.e.s."	43	81	539	804	194	60	652	597	646	252	287	517	261	303	301	234	178		23142	17677	22835	31520	38019	34657	40172	40806	25765	24690	26518	27885	31462	38951	29668	25939	30631		3974	6065	8277	12117	11861	15036	18871	20213	12540	16334	18402	22592	24305	26179	27386	25062	27459	
8525	"Transmission apparatus for radio-broadcasting or television, whether or not incorporating reception ..."	378	569	537	419	318	690	789	249	36	317	60	173	131	96	65	88	179		651935	578563	557603	830107	918410	586297	561021	466236	325127	352682	327470	222906	223315	169153	135498	142459	162425		524699	540423	720444	1210863	1435328	1792171	406822	384899	374584	353458	387023	276029	233808	206186	195684	223043	278141	
4104	"Tanned or crust hides and skins of bovine "incl. buffalo" or equine animals, without hair on, ..."	210	247	160	78	0	0	0	0	0	0	0	0	0	0	4	82	179		60777	6972	10927	12949	9463	10150	11039	12256	6349	7685	5800	9286	30857	18122	30690	38584	56942		53042	6811	6898	7669	6240	13350	37074	40087	17495	36647	64639	48104	64550	54836	37916	36535	31017	
3003	"Medicaments consisting of two or more constituents mixed together for therapeutic or prophylactic ..."	5366	2474	1338	33	180	146	1	37	0	0	0	0	226	206	252	220	180		221355	300733	258009	405532	417688	570407	549314	679402	181846	1489826	676272	452519	484997	431673	543038	565104	436258		70544	76841	95904	112064	121678	126553	128048	127637	125634	120351	131678	109164	98767	97176	102835	108719	119223	
7113	"Articles of jewellery and parts thereof, of precious metal or of metal clad with precious metal ..."	0	31	214	82	492	572	215	90	12	45	45	319	202	376	1468	59	181		79066	84261	99736	109437	111661	82027	97188	122794	100852	110490	220650	164993	168291	202943	182420	212383	217854		58185	77619	106145	160901	203274	266628	416074	491549	264257	352597	425847	510604	725068	658639	409124	404713	556026	
3802	"Activated carbon; activated natural mineral products; animal black, whether or not spent"	130	247	0	32	50	54	119	24	54	35	10	60	157	194	285	233	183		3133	2308	3359	16408	20335	23572	86410	112704	113872	126851	133143	135028	169450	164615	153848	146750	150295		5616	6997	8336	10879	11624	12842	15284	17676	16172	19243	23854	29005	31976	33754	32188	28123	28717	
2526	"Natural steatite, whether or not roughly trimmed or merely cut, by sawing or otherwise, into ..."	19	32	19	51	13	28	19	23	5	18	21	55	4	41	49	155	187		22800	24323	28740	42167	51384	48225	60341	58917	46548	53709	55837	47575	57408	49852	38574	40196	44375		1885	3131	3724	5463	5093	5635	6170	6882	5226	6523	9692	7789	9123	8592	8597	9291	10825	
5208	"Woven fabrics of cotton, containing >= 85% cotton by weight and weighing <= 200 g/m²"	1041	644	949	584	864	564	765	489	168	404	243	43	50	19	71	279	191		195628	192416	208149	205896	200605	212801	232565	224883	164351	186336	184981	137727	147012	139556	117427	121161	143446		83322	188090	269936	341045	393886	418317	505628	478538	397265	554470	586735	350507	388954	339648	237591	174648	206409	
8529	"Parts suitable for use solely or principally with transmission and reception apparatus for ..."	2556	514	106	208	115	151	32	1014	721	686	149	73	170	195	209	531	191		169722	208064	233777	347647	304648	332914	380116	318302	259074	253653	259825	256926	306155	357614	341673	305101	259173		124913	120121	192850	281723	335958	296106	309160	209212	229189	170634	199853	1022763	1331982	1407648	1294274	997176	1396960	
5505	"Waste of man-made staple fibres, incl. noils, yarn waste and garnetted stock"	129	525	859	870	1780	1375	2198	1425	141	230	145	0	110	248	120	108	195		19964	18862	23103	27438	34099	39450	44442	41716	26315	22463	33865	28876	31036	33380	22059	24009	30230		2327	4852	8986	9932	11494	9326	13815	11082	5740	9220	11160	6724	4988	5770	4518	5631	9535	
9024	"Machines and appliances for testing the hardness, strength, compressibility, elasticity or ..."	8	31	109	67	20	234	230	46	24	16	170	171	74	137	66	73	198		6064	5420	6045	7134	11232	10248	8133	12453	6804	10367	10110	8527	8760	11457	10229	9107	7862		13783	30375	29738	28104	30111	33774	48859	39513	27693	30139	43067	53159	57522	61005	43305	42983	34567	
9506	"Articles and equipment for general physical exercise, gymnastics, athletics, other sports, ..."	79	43	23	32	87	181	208	151	220	188	210	189	278	193	223	152	200		152065	186841	298658	325836	402312	491709	450127	538498	569554	472243	518046	505187	540649	468063	410808	466105	471951		18095	23928	29721	47869	69381	78306	91560	95679	76985	99845	106760	127814	149153	152682	112442	106938	113241	
7003	"Cast glass and rolled glass, in sheets or profiles, whether or not having an absorbent, reflecting ..."	16	38	14	20	134	24	0	0	0	1	2	32	95	2	11	493	202		34169	30944	33962	36043	38372	39202	43554	49448	56018	18891	7016	7501	17789	25579	28334	36489	9887		588	953	2150	2126	3771	6966	4768	4569	3716	3516	2895	3203	3996	3127	2304	2446	2897	
2904	"Sulphonated, nitrated or nitrosated derivatives of hydrocarbons, whether or not halogenated"	62	70	95	61	59	82	96	72	239	77	140	303	206	200	157	190	202		35836	23684	24313	58909	61775	39810	59951	94363	101366	82442	105249	88087	73855	82599	66425	48724	41321		2414	3010	3392	3329	5252	6157	7232	6817	6687	8354	8581	7551	7426	7240	7375	7297	8577	
3804	"Residual lyes from the manufacture of wood pulp, whether or not concentrated, desugared or ..."	0	177	22	0	6	6	0	0	2	3	9	0	55	268	203	85	202		772	1685	1820	2368	2327	2025	2339	3587	3317	2830	3437	2493	3506	4576	3286	2338	4020		3660	4364	6157	7844	9413	13778	24028	21381	17745	22833	28641	29287	33653	31996	23365	21505	20141	
6006	"Fabrics, knitted or crocheted, of a width of > 30 cm (excluding warp knit fabrics "incl. those ..."	0	68	99	244	41	65	78	211	145	207	297	81	120	151	145	123	203		0	50595	57124	68819	81836	93174	123995	122554	99252	95260	103727	97456	121990	106033	94165	92025	95447		0	45468	55021	51043	39607	41537	56048	66018	67741	102960	158442	87437	92506	89493	72937	80208	92516	
8301	"Padlocks and locks "key, combination or electrically operated", of base metal; clasps and frames ..."	160	105	179	95	88	252	121	200	60	151	120	112	164	99	107	150	208		44050	45989	50704	65093	72144	77897	92016	91612	83927	89908	103408	98692	116416	117528	101896	112825	118001		23244	36806	51263	82820	93405	123180	169254	195600	116594	159828	201555	165018	185531	191431	188025	177986	188184	
0511	"Animal products n.e.s.; dead animals of all types, unfit for human consumption"	476	77	0	0	8	88	186	91	48	104	2	2	27	48	50	175	208		18145	13467	16122	21123	21955	19574	23994	27954	31400	35122	43292	59151	64157	47947	40848	44646	59370		1393	1372	2408	3219	6103	6257	11250	9334	9547	11056	16205	14829	9254	16874	17196	20806	24208	
5515	"Woven fabrics containing predominantly, but < 85% synthetic staple fibres by weight, other ..."	663	894	432	154	55	251	307	164	150	222	473	533	266	180	278	275	210		46679	40706	47769	45431	46528	51915	56314	53676	44575	52043	57966	52121	61190	56976	45192	50678	50971		39471	84814	81109	91705	76393	88637	102322	99851	101692	144183	139121	114691	129470	125760	98203	84003	79449	
7315	"Chain and parts thereof, or iron or steel (excluding watch chains, necklace chains and the ..."	5	19	58	36	60	54	47	182	26	54	60	63	101	120	99	28	211		20826	20239	24839	29064	32179	42536	61824	64559	51404	60100	61431	52466	66362	61274	52422	50743	51243		6545	8940	11865	18287	19157	26822	31209	35172	24566	29972	43638	40971	40558	41981	39382	39598	48159	
8459	"Machine tools, incl. way-type unit head machines, for drilling, boring, milling, threading ..."	228	100	250	0	140	442	121	139	2	0	100	10	496	272	0	0	211		25971	15630	18781	14909	20980	20716	16543	39195	19342	23042	22110	36223	37871	41417	38274	23882	28868		18906	29706	36281	54996	48833	69612	64385	75714	28485	49087	76762	104401	70397	72703	66390	65071	60961	
2804	"Hydrogen, rare gases and other non-metals"	17	37	53	145	370	315	50	770	52	86	130	187	78	254	177	81	212		96281	97720	117314	160853	186588	189136	237519	335930	241897	277641	279678	199911	222730	188194	164709	185076	218142		3809	5398	7429	10744	10908	13404	15093	23984	17826	28557	36113	32259	25038	36850	33175	33277	33535	
3816	"Refractory cements, mortars, concretes and similar compositions (excluding preparations based ..."	212	155	225	171	355	852	1047	938	117	183	256	345	337	192	319	367	212		23149	21538	24481	28130	29764	35276	40752	52969	46693	57245	83956	88786	105234	97725	78069	73105	73422		11871	16792	15186	18147	20974	25543	35064	45207	28928	38618	52599	54340	52312	63541	47239	46423	50915	
7508	"Articles of nickel, n.e.s. (excluding powder, flakes, bars, profiles, wire, plates, sheets, ..."	0	6	2	1	157	1	155	0	1	3	1	5	6	10	57	25	213		2524	3457	3831	5463	5810	3521	4389	4779	3520	4311	6294	5784	11672	8071	8894	4123	3345		3546	4602	4250	24777	36190	45730	56804	78687	60831	65647	86380	98532	85147	91304	93061	91082	101293	
2902	"Cyclic hydrocarbons"	111	167	362	1354	1292	445	1700	1368	419	2360	1829	766	626	920	4745	281	213		283427	366249	470927	726162	709748	1029739	955642	1347556	944963	1238352	1479243	1674415	2019913	1449406	928573	1059901	1583328		92530	89885	112701	218794	235508	243841	300490	307224	239536	377706	570751	610071	634940	578759	486336	457182	558919	
9013	"Liquid crystal devices not constituting articles provided for more specifically in other heading; ..."	0	15	0	13	16	47	84	1	86	40	1974	21	1002	4886	67	4	215		17866	23762	30850	61449	62822	52123	65824	75854	62223	46893	56582	56957	97976	64443	96001	57224	61667		20050	20566	18020	14758	18200	22173	35475	41947	36278	47238	57294	153354	265575	290365	327240	305711	345964	
1302	"Vegetable saps and extracts; pectic substances, pectinates and pectates; agar-agar and other ..."	58	83	126	58	112	158	282	191	406	251	415	375	402	549	351	234	216		25084	28616	42000	47015	42078	46188	61557	84304	92407	94370	110191	119976	102411	100241	85444	86095	91364		18008	24465	36662	39252	36106	27488	18988	22954	24654	29375	33538	34455	38870	36608	34213	35593	37367	
2911	"Acetals and hemiacetals, whether or not with other oxygen function, and their halogenated, ..."	0	0	2	16	11	10	11	17	0	10	16	19	90	263	233	254	218		2243	2563	4165	4692	5120	5698	7427	9091	8633	10087	11414	9830	11083	9061	9128	9103	10490		531	1018	164	464	440	466	180	228	150	280	465	318	800	846	698	767	768	
2522	"Quicklime, slaked lime and hydraulic lime (excluding pure calcium oxide and calcium hydroxide)"	0	0	0	0	1	35	10	1	7	9	16	13	11	20	36	146	220		491	196	77240	111154	100435	100860	106532	118229	99640	87329	100099	92785	103195	96042	87640	78379	79208		30	59	32	59	70	194	184	251	215	302	486	617	977	904	974	1258	1544	
8713	"Carriages for disabled persons, whether or not motorised or otherwise mechanically propelled ..."	0	0	0	0	48	44	72	0	22	4	7	7	36	97	3	115	220		8046	6531	6457	9475	10436	6316	15876	19736	13690	12036	11698	12953	19562	22140	21222	22038	22602		981	1206	1044	1697	3428	4471	7167	9084	4426	7157	9393	8441	13423	13520	13123	14742	17029	
6806	"Slag-wool, rock-wool and similar mineral wools; exfoliated vermiculite, expanded clays, foamed ..."	160	24	27	121	56	192	292	299	184	261	202	2564	723	427	223	313	221		115325	96551	113441	139959	155380	173131	228259	243760	210793	213336	247656	212375	257787	224991	137563	139532	151026		9593	19827	16253	23543	24226	35206	41913	48582	32125	46632	54716	61690	57526	63681	49090	45385	52391	
8458	"Lathes, incl. turning centres, for removing metal"	235	188	0	6	301	117	124	76	40	43	301	220	240	113	8	44	221		159848	111961	114359	175328	193360	229891	344052	430607	179601	191118	284302	299333	321363	359097	319352	342623	398299		30427	44388	85435	134336	163010	175250	184744	165513	90259	134050	223103	228311	235665	244393	207442	197302	196866	
7302	"Railway or tramway track construction material of iron or steel, the following : rails, check-rails ..."	203	138	266	650	1341	2447	1493	1082	219	2604	422	1281	300	1635	726	211	222		15051	15929	15507	49626	41153	61369	102183	182275	158366	100333	119536	137401	100408	124683	100508	95359	97359		4882	5838	15433	22721	39753	27483	47878	103737	84501	112720	92468	79346	69222	36795	31374	53630	54681	
7907	"Articles of zinc, n.e.s."	1	4	2	11	0	0	1	16	0	4	3	0	52	86	62	108	226		36579	26583	20505	29903	28691	48500	22682	22005	18894	18479	48793	14659	13243	17781	13083	13446	14811		8224	1348	3274	6413	7289	6158	5104	7056	4195	5121	7296	6327	7753	7157	6946	7272	9726	
1517	"Margarine, other edible mixtures or preparations of animal or vegetable fats or oils and edible ..."	0	0	0	0	0	20	21	128	148	244	328	270	205	162	151	141	230		158419	224284	294267	331605	340677	358699	492216	694990	609771	614702	810623	734703	851871	747800	641756	634259	682220		3128	3828	8263	11768	11909	12253	18073	18043	24899	21325	30515	23079	28365	44170	40792	33691	53234	
8475	"Machines for assembling electric or electronic lamps, tubes or valves or flashbulbs, in glass ..."	1	53	25	102	470	615	15	0	3	3	0	5	1	1827	1040	2071	232		31640	46566	49865	76834	52804	46441	50087	64062	66797	54789	339694	422837	496785	413826	326608	286757	322072		15694	10459	18228	23005	36266	32326	52819	64628	14166	13660	42831	74959	35325	54532	84951	39423	44754	
4809	"Carbon paper, self-copy paper and other copying or transfer papers, incl. coated or impregnated ..."	798	1352	1494	1835	3119	3211	3162	4245	1503	1610	1647	943	772	718	766	677	232		2187	950	830	200108	193298	180330	173277	135540	102544	115329	110689	103445	113396	93063	76426	74974	28031		8039	17419	20641	29303	29593	32471	38111	42830	34286	52772	54029	47064	46558	51738	44415	34416	36424	
6306	"Tarpaulins, awnings and sunblinds; tents; sails for boats, sailboards or landcraft; camping ..."	0	3	0	0	4	8	11	111	53	92	25	12	19	5	99	41	238		35185	39893	59277	68587	59931	84160	97078	108742	105683	90730	82751	87685	89595	84603	88713	111667	99257		7805	4052	4040	3184	5351	6365	10128	10480	6846	7028	15046	20930	10397	9720	6763	19990	8200	
5905	"Textile wallcoverings"	21	20	27	81	84	261	480	698	227	152	127	114	140	151	187	150	242		10322	9803	12013	15118	15352	15458	17003	18325	16021	17828	22410	21666	21868	20331	15726	13594	16987		61	157	188	201	263	394	1128	1565	649	781	861	672	1154	1698	976	678	844	
8412	"Engines and motors (excluding steam turbines, internal combustion piston engine, hydraulic ..."	217	144	226	246	281	412	412	405	385	300	419	917	440	810	549	540	247		125306	90829	109059	119727	157864	179371	236460	295225	213461	288287	372595	332254	352885	292698	254504	273746	337974		16426	19925	29834	26007	41571	56486	81832	98476	116799	99901	142030	127140	147409	148656	132588	179851	174243	
7504	"Powders and flakes, of nickel (excluding nickel oxide sinters)"	64	165	331	483	770	874	1254	1113	384	434	622	493	375	310	248	241	248		12024	16025	22512	32048	34981	49195	85802	68311	37162	43476	49613	35832	41985	31328	23364	19522	24736		596	594	837	1413	1883	2965	3949	4249	2135	3126	4089	3127	3588	2901	3558	2555	3009	
3407	"Modelling pastes, incl. those put up for children's amusement; preparations known as "dental ..."	0	1	0	6	20	30	29	10	75	117	213	189	257	136	314	229	252		5400	7744	9700	13377	11802	10687	13328	17981	17382	15700	14531	15324	21644	20495	19577	16851	17047		934	1442	2399	3481	4229	6089	7284	11637	8689	9527	29848	27744	27712	22782	18623	19158	14784	
